,id_stat,name_stat,type_stat,region,provinsi,kabupaten,lintang_derajat,bujur_derajat,ketinggian_mdpl,soil,exposure,land_use,time_zone
6256,73040302h,AAWS Jeneponto,aws,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.67149,119.73338,0,,,,
6257,73040101a,Bpp Benteng,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.57944,119.5636,3,,,,
6258,73040201a,Bpp Tamalatea,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.62333,119.6467,63,,,,
6259,73040202a,Pesantren Darul I'Tisham,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.57944,119.685,31,,,,
6260,73040301a,Ex Smpk Pakkaterang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.67139,119.7333,2,,,,
6261,73040401a,Tarowang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.60194,119.8614,19,,,,
6262,73040601a,Kantor Kelurahan Bulu Jaya,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.49056,119.5436,64,,,,
6263,73040701a,Bulu Sibatang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.56,119.6847,75,,,,
6264,73040702a,Bangkalaloe,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.60083,119.7236,23,,,,
6265,73040801a,Bontomatene,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.61444,119.775,94,,,,
6266,73040901a,Bendungan Kelara,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.53111,119.8186,263,,,,
6267,73040902a,Pattiroang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Jeneponto,-5.65111,119.8169,33,,,,
6268,73050101a,Bb Paddingin,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.42583,119.41,6,,,,
6269,73050201a,Lakatong / Cikoang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.54111,119.4506,5,,,,
6270,73050301a,Cakura,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.425,119.5108,20,,,,
6271,73050401a,Bppk. Polobangkeng Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.39222,119.4539,8,,,,
6272,73050402a,Ko'Mara,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.3975,119.59,109,,,,
6273,73050404a,Tammuloe / Lassang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.32528,119.4792,14,,,,
6274,73050501a,Bppk. Galesong,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.31528,119.3864,15,,,,
6275,73050601a,Bonto Lebang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.42444,119.3869,0,,,,
6276,73050701a,Pattalassang,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.42472,119.4317,6,,,,
6277,73050801a,Bppk Tottalasa,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Takalar,-5.46639,119.4161,4,,,,
6278,73050702b,ARG Pattalasang,aws,Region IV,Sulawesi Selatan,Kab. Takalar,-5.42472,119.43167,0,,,,
6279,97186,Stasiun Geofisika Gowa,UPT,Region IV,Sulawesi Selatan,Kab. Gowa,-5.218,119.47,22,,,,+08:00
6280,73060402g,AWS Tinggi Moncong,aws,Region IV,Sulawesi Selatan,Kab. Gowa,-5.24935,119.91295,0,,,,
6281,73060101a,Bontonompo / Barembeng,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.35361,119.4233,6,,,,
6282,73060201a,Kipp Limbung / Bpp. Limbung,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.29056,119.4378,10,,,,
6283,73060202a,Bb. Punaga/Limbung,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.27861,119.4336,10,,,,
6284,73060301a,Bb. Garing,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.44222,119.8414,300,,,,
6285,73060302a,Ex Smpk Bpp. Malakaji,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.43417,119.8481,750,,,,
6286,73060401a,Ex Smpk Bb. Malino/Bpp. Tinggi Moncong,Pos Hujan Kerjasama,Region IV,Sulawesi Selatan,Kab. Gowa,-5.25278,119.8536,1021,,,,
